order_id,date_commande,date_expedition,date_livraison,produit,quantite,entrepot,region,transporteur,mode_transport,delai_livraison,retard,cout_transport,priorite,statut,client_ville,poids_kg,mois,trimestre,jour_semaine,semaine_annee,annee,delai_reel,ecart_delai,cout_par_unite,cout_par_kg,saison_haute,weekend,categorie_delai
CMD-01554,2023-07-22,2023-07-25,2023-07-29,Huile D'Olive Bio,256.0,Casablanca-Port,Souss-Massa,Maroc Logistique,Route,4.0,0.0,360.26,Standard,Livré,Rabat-Salé-Kénitra,774.9,7,3,5,29,2023,4.0,0.0,1.407265625,0.46491160149696736,0,1,Rapide
CMD-01555,2023-07-22,2023-07-26,2023-08-04,Phosphates,453.0,Tanger-Med,,,,9.0,1.0,347.55,Express,Retardé,,180.0,7,3,5,29,2023,9.0,0.0,0.7672185430463576,1.9308333333333334,0,1,Standard
CMD-01556,2023-07-22,2023-07-24,2023-08-03,Huile D'Olive Bio,534.0,Tanger-Med,Oriental,Ctm Express,Route,10.0,1.0,208.53,Express,Retardé,Grand Casablanca,216.2,7,3,5,29,2023,10.0,0.0,0.3905056179775281,0.9645235892691952,0,1,Standard
CMD-01557,2023-07-23,2023-07-27,2023-08-02,Agrumes Export,745.0,Tanger-Med,Grand Casablanca,Ctm Express,Rail,6.0,1.0,,Express,Retardé,Grand Casablanca,467.9,7,3,6,29,2023,6.0,0.0,,,0,1,Standard
CMD-01558,2023-07-23,2023-07-25,2023-08-02,Dattes Medjoul,331.0,Casablanca-Port,Tanger-Tétouan-Al Hoceïma,Sntl,Route,8.0,1.0,326.4,Standard,Retardé,Grand Casablanca,930.2,7,3,6,29,2023,8.0,0.0,0.9861027190332325,0.350892281229843,0,1,Standard
CMD-01559,2023-07-24,2023-07-27,2023-08-04,Câblage Automobile,156.0,,Tanger-Tétouan-Al Hoceïma,Oncf Marchandises,Route,8.0,1.0,273.38,Standard,Retardé,,526.7,7,3,0,30,2023,8.0,0.0,1.7524358974358973,0.5190430985380672,0,0,Standard
CMD-01560,2023-07-24,2023-07-27,,Conserves Sardines,141.0,Agadir-Sud,Marrakech-Safi,Ctm Express,Route,8.0,1.0,323.55,Express,Retardé,Grand Casablanca,666.9,7,3,0,30,2023,,,2.2946808510638297,0.4851551956815115,0,0,
CMD-01563,2023-07-25,2023-07-27,2023-08-05,Argan Cosmétique,309.5,Agadir-Sud,Rabat-Salé-Kénitra,Sntl,Rail,,1.0,463.99,Standard,Retardé,Tanger-Tétouan-Al Hoceïma,122.4,7,3,1,30,2023,9.0,,1.4991599353796445,3.7907679738562092,0,0,Standard
CMD-01564,2023-07-25,2023-07-26,2023-07-29,Conserves Sardines,588.0,Agadir-Sud,Béni Mellal-Khénifra,Oncf Marchandises,Route,3.0,0.0,238.5,Standard,Livré,Grand Casablanca,894.0,7,3,1,30,2023,3.0,0.0,0.40561224489795916,0.26677852348993286,0,0,Rapide
CMD-01565,2023-07-26,2023-07-26,2023-07-28,Câblage Automobile,648.0,Tanger-Med,Marrakech-Safi,Sntl,Route,2.0,0.0,382.04,Standard,Livré,Oriental,832.6,7,3,2,30,2023,2.0,0.0,0.5895679012345679,0.45885178957482586,0,0,Express
CMD-01566,2023-07-26,2023-07-27,2023-08-04,Argan Cosmétique,571.0,Agadir-Sud,Béni Mellal-Khénifra,Maroc Logistique,Route,8.0,1.0,274.0,Standard,Retardé,Rabat-Salé-Kénitra,374.1,7,3,2,30,2023,8.0,0.0,0.4798598949211909,0.7324244854317027,0,0,Standard
CMD-01567,2023-07-26,2023-07-26,2023-08-02,Conserves Sardines,294.0,Casablanca-Port,Grand Casablanca,Maroc Logistique,Route,7.0,0.0,239.77,Express,Livré,Fès-Meknès,802.9,7,3,2,30,2023,7.0,0.0,0.8155442176870749,0.29862996637190187,0,0,Standard
CMD-01568,2023-07-27,2023-07-27,2023-08-06,Textile Cuir,130.0,Tanger-Med,Fès-Meknès,Oncf Marchandises,Aérien,10.0,1.0,971.56,Express,Retardé,Grand Casablanca,874.9,7,3,3,30,2023,10.0,0.0,7.473538461538461,1.110481197851183,0,0,Standard
CMD-01569,2023-07-27,2023-07-27,2023-08-05,Conserves Sardines,660.0,Fès-Industriel,Grand Casablanca,Ctm Express,Route,9.0,1.0,246.72,Standard,Retardé,Béni Mellal-Khénifra,438.3,7,3,3,30,2023,9.0,0.0,0.3738181818181818,0.5629021218343601,0,0,Standard
CMD-01570,2023-07-28,2023-07-31,2023-08-08,Dattes Medjoul,465.0,,Tanger-Tétouan-Al Hoceïma,Sntl,Maritime,8.0,1.0,590.88,Standard,Retardé,Rabat-Salé-Kénitra,917.5,7,3,4,30,2023,8.0,0.0,1.270709677419355,0.6440108991825613,0,0,Standard
CMD-01571,2023-07-28,2023-07-29,2023-07-30,Phosphates,3.0,Casablanca-Port,Grand Casablanca,Maroc Logistique,Route,1.0,0.0,211.91,Standard,Livré,Grand Casablanca,400.2,7,3,4,30,2023,1.0,0.0,70.63666666666667,0.5295102448775613,0,0,Express
CMD-01572,2023-07-28,,2023-08-03,Conserves Sardines,172.0,Marrakech-Centre,Souss-Massa,Maroc Logistique,Route,4.0,0.0,391.89,Standard,Livré,Grand Casablanca,532.3,7,3,4,30,2023,,,2.2784302325581396,0.7362201765921473,0,0,
CMD-01573,2023-07-29,2023-07-29,2023-08-02,Câblage Automobile,283.5,Rabat-Principal,Oriental,Sntl,Route,4.0,0.0,269.49,Express,Livré,Tanger-Tétouan-Al Hoceïma,766.6,7,3,5,30,2023,4.0,0.0,0.9505820105820106,0.3515392642838508,0,1,Rapide
CMD-01574,2023-07-29,,2023-08-08,Huile D'Olive Bio,661.0,Tanger-Med,Tanger-Tétouan-Al Hoceïma,Sntl,Aérien,6.0,1.0,996.35,Standard,Retardé,Marrakech-Safi,277.8,7,3,5,30,2023,,,1.507337367624811,3.586573074154068,0,1,
CMD-01575,2023-07-29,2023-08-01,2023-08-06,Câblage Automobile,657.0,Casablanca-Port,Tanger-Tétouan-Al Hoceïma,Maroc Logistique,Route,5.0,0.0,211.97,Standard,Livré,Grand Casablanca,880.4,7,3,5,30,2023,5.0,0.0,0.3226331811263318,0.24076556110858702,0,1,Rapide
CMD-01576,2023-07-30,2023-07-30,2023-08-05,Câblage Automobile,81.0,Casablanca-Port,Fès-Meknès,Ctm Express,Route,6.0,0.0,224.44,Standard,Livré,Rabat-Salé-Kénitra,598.0,7,3,6,30,2023,6.0,0.0,2.770864197530864,0.3753177257525084,0,1,Standard
CMD-01577,2023-07-30,2023-07-30,2023-08-05,Câblage Automobile,325.0,,Fès-Meknès,Ctm Express,Rail,6.0,1.0,341.49,Standard,Retardé,Fès-Meknès,495.54999999999995,7,3,6,30,2023,6.0,0.0,1.0507384615384616,0.6891131066491778,0,1,Standard
CMD-01578,2023-07-30,2023-08-03,2023-08-08,Huile D'Olive Bio,709.0,Casablanca-Port,Souss-Massa,Maroc Logistique,Maritime,,0.0,619.04,Standard,Livré,,439.0,7,3,6,30,2023,5.0,,0.87311706629055,1.4101138952164007,0,1,Rapide
CMD-01579,2023-07-31,2023-08-04,2023-08-05,Dattes Medjoul,544.0,Agadir-Sud,Béni Mellal-Khénifra,Sntl,Rail,1.0,0.0,320.14,Standard,Livré,Tanger-Tétouan-Al Hoceïma,672.4,7,3,0,31,2023,1.0,0.0,0.5884926470588235,0.4761154074955384,0,0,Express
CMD-01580,2023-07-31,2023-07-31,2023-08-09,Dattes Medjoul,258.0,Rabat-Principal,Oriental,Maroc Logistique,Route,9.0,1.0,265.16,Express,Retardé,Oriental,921.1,7,3,0,31,2023,9.0,0.0,1.0277519379844962,0.28787319509282383,0,0,Standard
CMD-01581,2023-08-01,2023-08-04,2023-08-13,Huile D'Olive Bio,525.0,Tanger-Med,Marrakech-Safi,Maroc Logistique,Route,9.0,1.0,254.53,Standard,Retardé,Tanger-Tétouan-Al Hoceïma,481.5,8,3,1,31,2023,9.0,0.0,0.4848190476190476,0.5286188992731049,0,0,Standard
CMD-01582,2023-08-01,2023-08-02,2023-08-02,Câblage Automobile,367.0,,Souss-Massa,Transatlas,Rail,0.0,0.0,363.12,Standard,Livré,Rabat-Salé-Kénitra,585.4,8,3,1,31,2023,0.0,0.0,0.9894277929155314,0.6202938161940553,0,0,
CMD-01583,2023-08-01,2023-08-05,2023-08-09,Phosphates,640.0,Marrakech-Centre,Grand Casablanca,Sntl,Route,4.0,0.0,361.75,Express,Livré,Tanger-Tétouan-Al Hoceïma,699.1,8,3,1,31,2023,4.0,0.0,0.565234375,0.517451008439422,0,0,Rapide
CMD-01584,2023-08-02,2023-08-04,2023-08-14,Huile D'Olive Bio,147.0,Rabat-Principal,Grand Casablanca,Ctm Express,Route,10.0,1.0,289.91,Standard,Retardé,Marrakech-Safi,114.1,8,3,2,31,2023,10.0,0.0,1.9721768707482994,2.5408413672217356,0,0,Standard
CMD-01585,2023-08-02,2023-08-06,2023-08-16,Huile D'Olive Bio,405.0,Casablanca-Port,Grand Casablanca,Maroc Logistique,Rail,10.0,1.0,420.3,Standard,Retardé,Béni Mellal-Khénifra,439.9,8,3,2,31,2023,10.0,0.0,1.037777777777778,0.9554444191861787,0,0,Standard
CMD-01586,2023-08-02,2023-08-03,2023-08-09,Dattes Medjoul,307.0,Agadir-Sud,Rabat-Salé-Kénitra,Sntl,Route,8.0,1.0,358.4,Urgent,Retardé,Souss-Massa,326.2,8,3,2,31,2023,6.0,-2.0,1.1674267100977198,1.0987124463519313,0,0,Standard
CMD-01587,2023-08-03,2023-08-07,2023-08-10,Phosphates,267.0,Agadir-Sud,Rabat-Salé-Kénitra,Maroc Logistique,Route,3.0,0.0,278.01,Standard,Livré,Marrakech-Safi,726.9,8,3,3,31,2023,3.0,0.0,1.0412359550561798,0.3824597606273215,0,0,Rapide
CMD-01588,2023-08-03,2023-08-04,2023-08-06,Dattes Medjoul,523.0,Fès-Industriel,Grand Casablanca,Maroc Logistique,Route,2.0,0.0,334.72,Express,Livré,Rabat-Salé-Kénitra,712.0,8,3,3,31,2023,2.0,0.0,0.64,0.47011235955056185,0,0,Express
CMD-01589,2023-08-03,2023-08-07,2023-08-17,Phosphates,717.0,Agadir-Sud,Marrakech-Safi,Ctm Express,Aérien,10.0,1.0,806.55,Urgent,Retardé,Tanger-Tétouan-Al Hoceïma,113.6,8,3,3,31,2023,10.0,0.0,1.1248953974895397,7.099911971830986,0,0,Standard
CMD-01590,2023-08-04,2023-08-05,2023-08-11,Dattes Medjoul,340.0,Tanger-Med,Marrakech-Safi,Ctm Express,Route,8.0,1.0,221.47,Standard,Retardé,Béni Mellal-Khénifra,222.5,8,3,4,31,2023,6.0,-2.0,0.6513823529411764,0.995370786516854,0,0,Standard
CMD-01591,2023-08-04,2023-08-08,2023-08-09,Câblage Automobile,364.0,Fès-Industriel,Marrakech-Safi,Sntl,Rail,1.0,,430.48,Standard,Livré,Oriental,55.8,8,3,4,31,2023,1.0,0.0,1.1826373626373627,7.714695340501793,0,0,Express
CMD-01592,2023-08-05,2023-08-05,2023-08-09,Huile D'Olive Bio,640.0,Tanger-Med,Marrakech-Safi,Maroc Logistique,Route,4.0,0.0,258.04,Standard,Livré,Fès-Meknès,953.0,8,3,5,31,2023,4.0,0.0,0.40318750000000003,0.2707660020986359,0,1,Rapide
CMD-01593,2023-08-05,2023-08-06,2023-08-08,Textile Cuir,667.0,Casablanca-Port,Béni Mellal-Khénifra,Ctm Express,Aérien,-1.0,0.0,908.17,Standard,Livré,Oriental,568.8,8,3,5,31,2023,2.0,3.0,1.361574212893553,1.596642053445851,0,1,Express
CMD-01594,2023-08-05,2023-08-09,2023-08-14,Câblage Automobile,403.0,Casablanca-Port,Grand Casablanca,Maroc Logistique,Aérien,5.0,1.0,887.92,Express,Retardé,Marrakech-Safi,816.0,8,3,5,31,2023,5.0,0.0,2.203275434243176,1.0881372549019608,0,1,Rapide
CMD-01595,2023-08-06,2023-08-06,2023-08-09,,,Marrakech-Centre,Fès-Meknès,Transatlas,Route,3.0,0.0,235.76,Standard,Livré,Souss-Massa,,8,3,6,31,2023,3.0,0.0,,,0,1,Rapide
CMD-01596,2023-08-06,2023-08-06,2023-08-18,Conserves Sardines,91.0,Rabat-Principal,Grand Casablanca,Transatlas,Route,12.0,1.0,336.78,Express,Retardé,Grand Casablanca,204.7,8,3,6,31,2023,12.0,0.0,3.7008791208791205,1.6452369320957498,0,1,Lent
CMD-01597,2023-08-06,2023-08-08,2023-08-18,Huile D'Olive Bio,612.0,Casablanca-Port,Grand Casablanca,Ctm Express,Rail,10.0,1.0,341.01,Standard,Retardé,,415.0,8,3,6,31,2023,10.0,0.0,0.5572058823529411,0.821710843373494,0,1,Standard
CMD-01598,2023-08-07,2023-08-07,2023-08-09,Argan Cosmétique,655.0,Tanger-Med,Tanger-Tétouan-Al Hoceïma,Ctm Express,Route,2.0,0.0,323.53,Urgent,Livré,Oriental,607.9,8,3,0,32,2023,2.0,0.0,0.4939389312977099,0.5322092449416023,0,0,Express
CMD-01599,2023-08-07,2023-08-11,2023-08-18,Dattes Medjoul,720.0,Rabat-Principal,Souss-Massa,Ctm Express,Aérien,7.0,1.0,883.34,Standard,Retardé,Marrakech-Safi,436.9,8,3,0,32,2023,7.0,0.0,1.2268611111111112,2.021835660334173,0,0,Standard
CMD-01600,2023-08-08,2023-08-08,2023-08-19,Dattes Medjoul,499.0,Agadir-Sud,Grand Casablanca,Transatlas,Route,11.0,1.0,353.59,Standard,Retardé,Oriental,711.4,8,3,1,32,2023,11.0,0.0,0.7085971943887776,0.49703401743041886,0,0,Lent
CMD-01601,2023-08-08,2023-08-08,2023-08-09,Textile Cuir,30.0,Casablanca-Port,Rabat-Salé-Kénitra,Ctm Express,Route,1.0,0.0,234.41,Express,Livré,Rabat-Salé-Kénitra,940.8,8,3,1,32,2023,1.0,0.0,7.813666666666666,0.24916028911564628,0,0,Express
CMD-01602,2023-08-08,2023-08-12,2023-08-18,Argan Cosmétique,273.0,Tanger-Med,Grand Casablanca,Ctm Express,Route,6.0,0.0,2000.0,Standard,Livré,Souss-Massa,50.9,8,3,1,32,2023,6.0,0.0,7.326007326007326,39.29273084479372,0,0,Standard
CMD-01603,2023-08-09,2023-08-11,,Conserves Sardines,325.0,Marrakech-Centre,Souss-Massa,Ctm Express,Rail,1.0,0.0,473.69,Standard,Livré,Grand Casablanca,624.0,8,3,2,32,2023,,,1.4575076923076924,0.7591185897435897,0,0,
CMD-01604,2023-08-09,2023-08-10,2023-08-17,Huile D'Olive Bio,28.0,Fès-Industriel,Souss-Massa,Maroc Logistique,Rail,10.0,1.0,367.85,Standard,Retardé,Souss-Massa,199.5,8,3,2,32,2023,7.0,-3.0,13.137500000000001,1.8438596491228072,0,0,Standard
CMD-01605,2023-08-09,2023-08-10,2023-08-15,Câblage Automobile,646.0,,Marrakech-Safi,Sntl,Route,8.0,1.0,226.8,Standard,Retardé,Oriental,495.54999999999995,8,3,2,32,2023,5.0,-3.0,0.3510835913312694,0.4576732923014833,0,0,Rapide
CMD-01606,2023-08-10,,2023-08-13,Dattes Medjoul,591.0,Casablanca-Port,Oriental,Oncf Marchandises,Route,5.0,0.0,315.89,Standard,Livré,Fès-Meknès,318.9,8,3,3,32,2023,,,0.5345008460236886,0.9905613044841644,0,0,
CMD-01607,2023-08-10,2023-08-13,2023-08-21,Agrumes Export,14.0,Tanger-Med,Grand Casablanca,Maroc Logistique,Route,8.0,1.0,343.66,Express,Retardé,Marrakech-Safi,913.7,8,3,3,32,2023,8.0,0.0,24.54714285714286,0.376119076283244,0,0,Standard
CMD-01608,2023-08-10,2023-08-13,2023-08-21,Agrumes Export,14.0,Tanger-Med,Grand Casablanca,Maroc Logistique,Route,8.0,1.0,343.66,Express,Retardé,Marrakech-Safi,913.7,8,3,3,32,2023,8.0,0.0,24.54714285714286,0.376119076283244,0,0,Standard
CMD-01609,2023-08-11,2023-08-14,2023-08-20,Argan Cosmétique,582.0,Marrakech-Centre,Tanger-Tétouan-Al Hoceïma,Maroc Logistique,Route,6.0,0.0,323.63,Standard,Livré,Oriental,395.2,8,3,4,32,2023,6.0,0.0,0.5560652920962199,0.8189018218623482,0,0,Standard
CMD-01610,2023-08-11,2023-08-14,2023-08-19,Agrumes Export,193.0,,Souss-Massa,Transatlas,Route,5.0,0.0,306.54,Express,Livré,Rabat-Salé-Kénitra,709.8,8,3,4,32,2023,5.0,0.0,1.5882901554404145,0.43186813186813194,0,0,Rapide
CMD-01611,2023-08-12,2023-08-14,2023-08-17,Argan Cosmétique,742.0,Tanger-Med,,,,3.0,0.0,258.47,Express,Livré,Béni Mellal-Khénifra,529.7,8,3,5,32,2023,3.0,0.0,0.3483423180592992,0.48795544647913913,0,1,Rapide
CMD-01612,2023-08-12,2023-08-15,2023-08-21,Huile D'Olive Bio,451.0,Casablanca-Port,Grand Casablanca,Maroc Logistique,Maritime,6.0,0.0,513.22,Express,Livré,,713.4,8,3,5,32,2023,6.0,0.0,1.137960088691796,0.7194000560695263,0,1,Standard
CMD-01613,2023-08-12,2023-08-15,2023-08-18,Huile D'Olive Bio,381.0,Marrakech-Centre,Oriental,Ctm Express,Aérien,3.0,1.0,971.48,Standard,Retardé,Grand Casablanca,458.8,8,3,5,32,2023,3.0,0.0,2.549816272965879,2.11743679163034,0,1,Rapide
CMD-01614,2023-08-13,2023-08-13,2023-08-14,Dattes Medjoul,405.0,Rabat-Principal,,,,1.0,0.0,467.23,Express,Livré,Grand Casablanca,675.1,8,3,6,32,2023,1.0,0.0,1.1536543209876544,0.6920900607317434,0,1,Express
CMD-01615,2023-08-13,2023-08-14,2023-08-16,Conserves Sardines,667.0,,Fès-Meknès,Ctm Express,Route,2.0,0.0,227.52,Express,Livré,Grand Casablanca,104.1,8,3,6,32,2023,2.0,0.0,0.3411094452773613,2.185590778097983,0,1,Express
CMD-01616,2023-08-13,2023-08-14,2023-08-25,Agrumes Export,157.0,Casablanca-Port,Grand Casablanca,Transatlas,Route,14.0,1.0,378.89,Standard,Retardé,Marrakech-Safi,113.6,8,3,6,32,2023,11.0,-3.0,2.413312101910828,3.335299295774648,0,1,Lent
CMD-01617,2023-08-14,2023-08-14,2023-08-17,Dattes Medjoul,639.0,Casablanca-Port,Marrakech-Safi,Ctm Express,Route,3.0,0.0,345.23,Urgent,Livré,,543.0,8,3,0,33,2023,3.0,0.0,0.540266040688576,0.6357826887661142,0,0,Rapide
CMD-01618,2023-08-14,2023-08-16,2023-08-22,Conserves Sardines,85.0,Marrakech-Centre,Grand Casablanca,Maroc Logistique,Maritime,,0.0,591.14,Standard,Livré,Souss-Massa,818.6,8,3,0,33,2023,6.0,,6.954588235294118,0.7221353530417786,0,0,Standard
CMD-01619,2023-08-14,2023-08-15,,,,,Souss-Massa,Oncf Marchandises,Maritime,10.0,1.0,677.45,Express,Retardé,Souss-Massa,,8,3,0,33,2023,,,,,0,0,
CMD-01620,2023-08-15,2023-08-16,2023-08-25,Textile Cuir,60.0,Casablanca-Port,Grand Casablanca,Oncf Marchandises,Maritime,9.0,1.0,660.85,Express,Retardé,Souss-Massa,409.0,8,3,1,33,2023,9.0,0.0,11.014166666666666,1.6157701711491443,0,0,Standard
CMD-01621,2023-08-15,2023-08-15,2023-08-17,Textile Cuir,183.0,Fès-Industriel,Grand Casablanca,Ctm Express,Route,,0.0,391.93,Standard,Livré,Rabat-Salé-Kénitra,213.2,8,3,1,33,2023,2.0,,2.1416939890710385,1.8383208255159476,0,0,Express
CMD-01622,2023-08-16,2023-08-19,2023-08-27,Conserves Sardines,166.0,Marrakech-Centre,Grand Casablanca,Ctm Express,Route,8.0,1.0,266.15,Standard,Retardé,Béni Mellal-Khénifra,277.0,8,3,2,33,2023,8.0,0.0,1.603313253012048,0.9608303249097472,0,0,Standard
CMD-01623,2023-08-16,2023-08-17,2023-08-23,Agrumes Export,717.0,Fès-Industriel,Souss-Massa,Maroc Logistique,Route,6.0,0.0,215.43,Standard,Livré,,15.6,8,3,2,33,2023,6.0,0.0,0.30046025104602514,13.809615384615386,0,0,Standard
CMD-01624,2023-08-16,2023-08-19,2023-08-26,Huile D'Olive Bio,396.0,Rabat-Principal,Béni Mellal-Khénifra,Oncf Marchandises,Route,7.0,0.0,328.31,Express,Livré,Grand Casablanca,177.3,8,3,2,33,2023,7.0,0.0,0.8290656565656566,1.8517202481669486,0,0,Standard
CMD-01625,2023-08-17,2023-08-18,2023-08-19,Phosphates,123.0,Fès-Industriel,Souss-Massa,Maroc Logistique,Maritime,1.0,0.0,622.83,Standard,Livré,Tanger-Tétouan-Al Hoceïma,587.1,8,3,3,33,2023,1.0,0.0,5.063658536585367,1.060858456821666,0,0,Express
CMD-01626,2023-08-17,2023-08-20,2023-08-29,Phosphates,51.0,Tanger-Med,Grand Casablanca,Maroc Logistique,Maritime,9.0,1.0,668.72,Urgent,Retardé,Tanger-Tétouan-Al Hoceïma,353.1,8,3,3,33,2023,9.0,0.0,13.112156862745099,1.893854432172189,0,0,Standard
CMD-01627,2023-08-17,2023-08-20,2023-08-29,Textile Cuir,724.0,Agadir-Sud,Marrakech-Safi,Transatlas,Aérien,9.0,1.0,,Express,Retardé,Oriental,232.8,8,3,3,33,2023,9.0,0.0,,,0,0,Standard
CMD-01628,2023-08-18,2023-08-19,,Phosphates,237.0,Rabat-Principal,Marrakech-Safi,Oncf Marchandises,Aérien,,0.0,910.96,Express,Livré,Grand Casablanca,658.9,8,3,4,33,2023,,,3.8437130801687767,1.3825466686902415,0,0,
CMD-01629,2023-08-18,2023-08-22,2023-08-23,Agrumes Export,741.0,Marrakech-Centre,Oriental,Maroc Logistique,Route,1.0,0.0,220.3,Standard,Livré,Rabat-Salé-Kénitra,238.7,8,3,4,33,2023,1.0,0.0,0.29730094466936574,0.922915793883536,0,0,Express
CMD-01630,2023-08-18,,2023-08-25,Argan Cosmétique,375.0,Marrakech-Centre,Marrakech-Safi,Transatlas,Route,4.0,0.0,330.31,Standard,Livré,Souss-Massa,491.0,8,3,4,33,2023,,,0.8808266666666666,0.6727291242362525,0,0,
CMD-01631,2023-08-19,2023-08-23,2023-08-23,Câblage Automobile,279.0,Fès-Industriel,Fès-Meknès,Oncf Marchandises,Route,0.0,0.0,284.47,Urgent,Livré,Marrakech-Safi,186.2,8,3,5,33,2023,0.0,0.0,1.019605734767025,1.5277658431793772,0,1,
CMD-01632,2023-08-19,2023-08-21,2023-08-23,Textile Cuir,367.0,Casablanca-Port,Fès-Meknès,Maroc Logistique,Route,2.0,0.0,391.52,Standard,Livré,Fès-Meknès,917.9,8,3,5,33,2023,2.0,0.0,1.0668119891008174,0.4265388386534481,0,1,Express
CMD-01633,2023-08-20,2023-08-23,2023-08-31,Phosphates,418.0,Rabat-Principal,Marrakech-Safi,Ctm Express,Maritime,8.0,1.0,511.97,Urgent,Retardé,Oriental,506.3,8,3,6,33,2023,8.0,0.0,1.2248086124401913,1.0111988939364014,0,1,Standard
CMD-01634,2023-08-20,2023-08-20,2023-08-28,Argan Cosmétique,420.0,Fès-Industriel,Marrakech-Safi,Ctm Express,Aérien,8.0,1.0,974.84,Urgent,Retardé,Grand Casablanca,1002.6,8,3,6,33,2023,8.0,0.0,2.321047619047619,0.9723119888290445,0,1,Standard
CMD-01635,2023-08-20,2023-08-20,2023-08-22,Conserves Sardines,172.0,Agadir-Sud,Souss-Massa,Maroc Logistique,Route,2.0,0.0,211.88,Express,Livré,Grand Casablanca,216.6,8,3,6,33,2023,2.0,0.0,1.231860465116279,0.9782086795937212,0,1,Express
CMD-01636,2023-08-21,2023-08-23,2023-08-24,Argan Cosmétique,505.0,Rabat-Principal,Tanger-Tétouan-Al Hoceïma,Sntl,Maritime,1.0,0.0,683.04,Standard,Livré,Béni Mellal-Khénifra,586.5,8,3,0,34,2023,1.0,0.0,1.3525544554455444,1.1646035805626598,0,0,Express
CMD-01637,2023-08-21,2023-08-25,2023-09-03,Câblage Automobile,283.5,Fès-Industriel,Béni Mellal-Khénifra,Maroc Logistique,Maritime,9.0,,639.79,Standard,Retardé,Grand Casablanca,662.6,8,3,0,34,2023,9.0,0.0,2.2567548500881833,0.9655750075460307,0,0,Standard
CMD-01638,2023-08-21,2023-08-24,2023-08-28,Conserves Sardines,574.0,Casablanca-Port,Grand Casablanca,Sntl,Route,4.0,0.0,246.52,Standard,Livré,Marrakech-Safi,541.5,8,3,0,34,2023,4.0,0.0,0.4294773519163763,0.4552539242843952,0,0,Rapide
CMD-01639,2023-08-22,2023-08-22,2023-08-22,Dattes Medjoul,472.0,Casablanca-Port,Fès-Meknès,Ctm Express,Route,0.0,0.0,,Express,Livré,Oriental,602.6,8,3,1,34,2023,0.0,0.0,,,0,0,
CMD-01640,2023-08-22,2023-08-26,2023-09-01,Argan Cosmétique,588.0,Casablanca-Port,Fès-Meknès,Maroc Logistique,Aérien,6.0,1.0,973.68,Express,Retardé,Béni Mellal-Khénifra,970.4,8,3,1,34,2023,6.0,0.0,1.6559183673469386,1.0033800494641385,0,0,Standard
CMD-01641,2023-08-22,2023-08-22,2023-08-28,Dattes Medjoul,96.0,,Béni Mellal-Khénifra,Sntl,Rail,6.0,1.0,380.58,Standard,Retardé,Béni Mellal-Khénifra,482.4,8,3,1,34,2023,6.0,0.0,3.964375,0.7889303482587064,0,0,Standard
CMD-01642,2023-08-23,2023-08-27,2023-08-30,Dattes Medjoul,730.0,,,,,3.0,0.0,219.21,Express,Livré,Souss-Massa,482.4,8,3,2,34,2023,3.0,0.0,0.3002876712328767,0.4544154228855722,0,0,Rapide
CMD-01643,2023-08-23,2023-08-25,2023-09-01,Conserves Sardines,550.0,Marrakech-Centre,Rabat-Salé-Kénitra,Transatlas,Aérien,7.0,1.0,999.43,Express,Retardé,Rabat-Salé-Kénitra,892.0,8,3,2,34,2023,7.0,0.0,1.8171454545454544,1.1204372197309416,0,0,Standard
CMD-01644,2023-08-24,2023-08-24,2023-09-03,Textile Cuir,361.0,Tanger-Med,Grand Casablanca,Maroc Logistique,Maritime,10.0,1.0,678.62,Express,Retardé,Grand Casablanca,295.5,8,3,3,34,2023,10.0,0.0,1.8798337950138504,2.2965143824027074,0,0,Standard
CMD-01645,2023-08-24,,2023-08-28,Argan Cosmétique,645.0,Marrakech-Centre,Marrakech-Safi,Maroc Logistique,Route,2.0,0.0,204.79,Standard,Livré,Grand Casablanca,642.5,8,3,3,34,2023,,,0.3175038759689922,0.3187392996108949,0,0,
CMD-01646,2023-08-24,2023-08-27,2023-09-04,Textile Cuir,733.0,Agadir-Sud,Béni Mellal-Khénifra,Ctm Express,Aérien,8.0,1.0,800.62,Standard,Retardé,Souss-Massa,441.3,8,3,3,34,2023,8.0,0.0,1.0922510231923601,1.8142306820756855,0,0,Standard
CMD-01647,2023-08-25,2023-08-26,2023-08-29,Phosphates,31.0,Tanger-Med,Rabat-Salé-Kénitra,Ctm Express,Route,,0.0,230.19,Standard,Livré,Grand Casablanca,861.0,8,3,4,34,2023,3.0,,7.425483870967742,0.2673519163763066,0,0,Rapide
CMD-01648,2023-08-25,2023-08-26,2023-08-28,Conserves Sardines,165.0,Tanger-Med,Grand Casablanca,Ctm Express,Route,2.0,0.0,313.16,Standard,Livré,,38.2,8,3,4,34,2023,2.0,0.0,1.897939393939394,8.197905759162303,0,0,Express
CMD-01649,2023-08-25,2023-08-26,2023-08-28,Câblage Automobile,160.0,Tanger-Med,Grand Casablanca,Ctm Express,Rail,2.0,0.0,394.32,Standard,Livré,Rabat-Salé-Kénitra,80.9,8,3,4,34,2023,2.0,0.0,2.4645,4.87416563658838,0,0,Express
CMD-01650,2023-08-26,2023-08-30,2023-09-03,Conserves Sardines,87.0,,Marrakech-Safi,Ctm Express,Maritime,4.0,0.0,573.83,Standard,Livré,Marrakech-Safi,880.7,8,3,5,34,2023,4.0,0.0,6.595747126436782,0.6515612580901555,0,1,Rapide
